sentence 	 label
september 4, 2004 -- the firm that lost the most employees in the sept. 11 attacks yesterday slapped the saudi government and royal family - as well as al qaeda -ith a \$600 million federal lawsuit . 	2
seattle #39;s russian community reacted with a mixture of sorrow, anger and frustration yesterday: sorrow for the children who died in the hostage crisis at a school in beslan, russia; anger 	0
the houston astros are rising from the dead and playing the way their hierarchy and others thought they would play all season . 	1
the story could hardly be more dramatic. over 513 pages, former securities and exchange commission chairman richard breeden accuses former telegraph owner lord black and his fellow executives of systematically 	2
the red sox lose for the first time in 11 games, falling to the rangers 8-6 saturday and missing a chance to pull within 1 1/2 games of the yankees in the al east . 	1
finland didn't get its long-awaited revenge on sweden, but a 4-4 tie was good enough to win the european pool at the world cup of hockey on saturday in helsinki . 	1
brian ching got another big goal, and the united states received the gift of jewelry. ching scored just five minutes in on the americans #39; first shot, and el salvador was forced to play a man short after a 	1
as many as 225,000 low-income massachusetts families may become automatically eligible for discounts of 20 percent and more on gas and electric service next month under a new policy adopted yesterday by state regulators . 	2
seoul (reuters) - south korean government scientists  conducted unsanctioned uranium enrichment tests three times in  2000 but they were repeated procedures of a single experiment,  a spokesman at the state-run atomic research center said on  sunday . 	0
about this time last year, i wrote a column following up on some pieces i #39;d written earlier to see what if anything new had happened to those topics . 	2
"ap - a shaken president vladimir putin made a rare and candid admission of russian weakness saturday in the face of an ""all-out war"" by terrorists after more than 340 people  #151; nearly half of them children  #151; were killed in a hostage-taking at a southern school . "	0
pakistan has taken two quick wickets to have australia in trouble at 4-115 off 27 overs in their one-day international at lord #39;s . 	1
saboteurs set ablaze oil pipelines in both northern and southern iraq yesterday, threatening to further cripple the country #39;s ailing economy and send world prices back upwards . 	0
cbc sports online - after suffering two straight defeats at the world cup of hockey, us coach ron wilson overhauled his lineup friday with hopes of getting his team a victory . 	1
to see the kansas city chiefs' offensive line in action is like watching one giant shell game, with large, mobile men sliding from side to side, hiding priest holmes in the backfield . 	1
"beslan, russia - a shaken president vladimir putin made a rare and candid admission of russian weakness saturday in the face of an ""all-out war"" by terrorists after more than 350 people - nearly half of them children - were killed in a hostage-taking at a southern school.    putin went on national television to tell russians they must mobilize against terrorism.. . "	0
the 1,600 workers at a ford motor co. plant in minnesota will be furloughed for three weeks as ford cuts production of the ranger pickup truck . 	2
norton, mass. - forget college football: the best battle for no. 1 might be taking place on a golf course outside of boston. vijay singh - the no . 	1
stuart, fla. - hurricane frances howled ashore at florida's east coast early sunday with sustained wind of 105 mph and pelting rain, knocking out power to 2 million people and forcing floridians to endure a frightening night amid roaring gales that shredded roofs and uprooted trees.. . 	0
a toxic batch of home-brewed alcohol has killed 31 people in several towns in central pakistan, police and hospital officials say . 	0
